    0 2017 11 15  8 48 21.52   25.4500  141.6080   28.4000  5.20      62 201711150848 0.1646 
    0    17 TS32   15.2776  102.6377    159.0000    20 TS33   16.0847  104.4066    176.0000 p   15.048 
    0    17 TS32   15.2776  102.6377    159.0000    18 TS34   16.1791  103.1964    162.0000 p    6.863 
    0    17 TS32   15.2776  102.6377    159.0000     9 NAYO   14.3152  101.3209    106.0000 p  -13.725 
    0    20 TS33   16.0847  104.4066    176.0000    18 TS34   16.1791  103.1964    162.0000 p   -8.185 
    0    20 TS33   16.0847  104.4066    176.0000    16 NONG   18.0635  103.1458    173.0000 p   -3.698 
    0    18 TS34   16.1791  103.1964    162.0000    16 NONG   18.0635  103.1458    173.0000 p    4.487 
    0    13 CMMT   18.8140   98.9444    403.0000    14 MHIT   19.3148   97.9632    270.0000 p   -6.250 
    0    13 CMMT   18.8140   98.9444    403.0000    15 CRAI   20.2289  100.3734    356.0000 p   13.831 
    0    14 MHIT   19.3148   97.9632    270.0000    15 CRAI   20.2289  100.3734    356.0000 p   20.081 
    0     8 PRAC   12.4726   99.7929     78.0000     9 NAYO   14.3152  101.3209    106.0000 p   17.754 
    1 2018  3  8  5 58 38.95   29.3370  142.2270   10.0000  5.20      54 201803080558 0.1677 
    1     0 TS02   14.4911   99.5057    126.0000     1 TS03   15.5639   99.9632     44.0000 p    7.150 
    1     0 TS02   14.4911   99.5057    126.0000    21 TS05   16.7589   98.9379    917.0000 p    4.447 
    1     0 TS02   14.4911   99.5057    126.0000     2 TS12   15.3686  100.9204     99.0000 p   13.336 
    1     0 TS02   14.4911   99.5057    126.0000     3 TS13   13.4360   99.6326     84.0000 p   -3.261 
    1     0 TS02   14.4911   99.5057    126.0000    22 TS15   13.5481   99.3346    140.0000 p   -4.599 
    1     0 TS02   14.4911   99.5057    126.0000    23 TS18   14.4809  100.8931     15.0000 p    9.601 
    1     0 TS02   14.4911   99.5057    126.0000    24 TS20   14.8773   99.8881     36.0000 p    4.111 
    1     0 TS02   14.4911   99.5057    126.0000     6 TS24   12.7845  101.3428     29.0000 p    5.764 
    1     0 TS02   14.4911   99.5057    126.0000    25 SRDT   14.3948   99.1213    202.0000 p   -3.048 
    1     0 TS02   14.4911   99.5057    126.0000     9 NAYO   14.3152  101.3209    106.0000 p   12.232 
    1     1 TS03   15.5639   99.9632     44.0000    21 TS05   16.7589   98.9379    917.0000 p   -2.703 
    1     1 TS03   15.5639   99.9632     44.0000     2 TS12   15.3686  100.9204     99.0000 p    6.186 
    1     1 TS03   15.5639   99.9632     44.0000     3 TS13   13.4360   99.6326     84.0000 p  -10.412 
    1     1 TS03   15.5639   99.9632     44.0000    22 TS15   13.5481   99.3346    140.0000 p  -11.749 
    1     1 TS03   15.5639   99.9632     44.0000    23 TS18   14.4809  100.8931     15.0000 p    2.451 
    1     1 TS03   15.5639   99.9632     44.0000    24 TS20   14.8773   99.8881     36.0000 p   -3.039 
    1     1 TS03   15.5639   99.9632     44.0000    25 SRDT   14.3948   99.1213    202.0000 p  -10.198 
    1     1 TS03   15.5639   99.9632     44.0000     9 NAYO   14.3152  101.3209    106.0000 p    5.081 
    1    21 TS05   16.7589   98.9379    917.0000    10 TS06   17.9660   98.8883    435.0000 p    3.794 
    1    21 TS05   16.7589   98.9379    917.0000     2 TS12   15.3686  100.9204     99.0000 p    8.889 
    1    21 TS05   16.7589   98.9379    917.0000    24 TS20   14.8773   99.8881     36.0000 p   -0.336 
    1    21 TS05   16.7589   98.9379    917.0000    25 SRDT   14.3948   99.1213    202.0000 p   -7.495 
