3370.5,   8.24683
3372.5,   8.24361
3374.5,   8.24039
3376.5,   8.23718
3378.5,   8.23396
3380.5,   8.23075
3382.5,   8.22753
3384.5,   8.22431
3386.5,   8.2211
3388.5,   8.21788
3390.5,   8.21467
3392.5,   8.21145
3394.5,   8.20823
3396.5,   8.20502
3398.5,   8.2018
3400.5,   8.19855
3402.5,   8.19518
3404.5,   8.19182
3406.5,   8.18846
3408.5,   8.18509
3410.5,   8.18173
3412.5,   8.17836
3414.5,   8.175
3416.5,   8.17163
3418.5,   8.16827
3420.5,   8.16491
3422.5,   8.16154
3424.5,   8.15818
3426.5,   8.15481
3428.5,   8.15145
3430.5,   8.14809
3432.5,   8.14472
3434.5,   8.14136
3436.5,   8.13799
3438.5,   8.13463
3440.5,   8.13126
3442.5,   8.1279
3444.5,   8.12454
3446.5,   8.12117
3448.5,   8.11781
3450.5,   8.11444
3452.5,   8.11108
3454.5,   8.10771
3456.5,   8.10435
3458.5,   8.10099
3460.5,   8.09762
3462.5,   8.09426
3464.5,   8.09089
3466.5,   8.08753
3468.5,   8.08416
3470.5,   8.0808
3472.5,   8.07744
3474.5,   8.07407
3476.5,   8.07071
3478.5,   8.06734
3480.5,   13.7165
3482.5,   13.716
3484.5,   13.7155
3486.5,   13.715
3488.5,   13.7145
3490.5,   13.714
3492.5,   13.7135
3494.5,   13.713
3496.5,   13.7125
3498.5,   13.712
3500.5,   13.7116
3502.5,   13.7111
3504.5,   13.7106
3506.5,   13.7101
3508.5,   13.7096
3510.5,   13.7091
3512.5,   13.7087
3514.5,   13.7082
3516.5,   13.7077
3518.5,   13.7072
3520.5,   13.7067
3522.5,   13.7062
3524.5,   13.7058
3526.5,   13.7053
3528.5,   13.7048
3530.5,   13.7043
3532.5,   13.7038
3534.5,   13.7033
3536.5,   13.7029
3538.5,   13.7024
3540.5,   13.7019
3542.5,   13.7014
3544.5,   13.7009
3546.5,   13.7005
3548.5,   13.7
3550.5,   13.6995
3552.5,   13.699
3554.5,   13.6985
3556.5,   13.698
3558.5,   13.6976
3560.5,   13.6971
3562.5,   13.6966
3564.5,   13.6961
3566.5,   13.6956
3568.5,   13.6951
3570.5,   13.6947
3572.5,   13.6942
3574.5,   13.6937
3576.5,   13.6932
3578.5,   13.6927
3580.5,   13.6922
3582.5,   13.6918
3584.5,   13.6913
3586.5,   13.6908
3588.5,   13.6903
3590.5,   13.6898
3592.5,   13.6893
3594.5,   13.6889
3596.5,   13.6884
3598.5,   13.6879
3600.5,   13.6874
3602.5,   13.6869
3604.5,   13.6865
3606.5,   13.686
3608.5,   13.6855
3610.5,   13.685
3612.5,   13.6846
3614.5,   13.6841
3616.5,   13.6836
3618.5,   13.6831
3620.5,   13.6827
3622.5,   13.6822
3624.5,   13.6817
3626.5,   13.6812
3628.5,   13.6808
3630.5,   13.6798
3632.5,   13.6774
3634.5,   13.675
3636.5,   13.6726
3638.5,   13.6702
3640.5,   13.6677
3642.5,   13.6653
3644.5,   13.6629
3646.5,   13.6605
3648.5,   13.6581
3650.5,   13.6557
3652.5,   13.6533
3654.5,   13.6509
3656.5,   13.6484
3658.5,   13.646
3660.5,   13.6436
3662.5,   13.6412
3664.5,   13.6388
3666.5,   13.6364
3668.5,   13.634
3670.5,   13.6316
3672.5,   13.6291
3674.5,   13.6267
3676.5,   13.6243
3678.5,   13.6219
3680.5,   13.6195
3682.5,   13.6171
3684.5,   13.6147
3686.5,   13.6123
3688.5,   13.6098
3690.5,   13.6074
3692.5,   13.605
3694.5,   13.6026
3696.5,   13.6002
3698.5,   13.5978
3700.5,   13.5954
3702.5,   13.593
3704.5,   13.5906
3706.5,   13.5883
3708.5,   13.5859
3710.5,   13.5835
3712.5,   13.5812
3714.5,   13.5788
3716.5,   13.5764
3718.5,   13.574
3720.5,   13.5717
3722.5,   13.5693
3724.5,   13.5669
3726.5,   13.5646
3728.5,   13.5622
3730.5,   13.5598
3732.5,   13.5574
3734.5,   13.5551
3736.5,   13.5527
3738.5,   13.5503
3740.5,   13.548
3742.5,   13.5456
3744.5,   13.5432
3746.5,   13.5408
3748.5,   13.5385
3750.5,   13.5361
3752.5,   13.5337
3754.5,   13.5314
3756.5,   13.529
3758.5,   13.5266
3760.5,   13.5242
3762.5,   13.5219
3764.5,   13.5195
3766.5,   13.5171
3768.5,   13.5148
3770.5,   13.5124
3772.5,   13.51
3774.5,   13.5077
3776.5,   13.5053
3778.5,   13.5029
3780.5,   13.5005
3782.5,   13.4982
3784.5,   13.4958
3786.5,   13.4934
3788.5,   13.4911
3790.5,   13.4887
3792.5,   13.4863
3794.5,   13.4839
3796.5,   13.4816
3798.5,   13.4792
3800.5,   13.4768
3802.5,   13.4745
3804.5,   13.4722
3806.5,   13.4698
3808.5,   13.4675
3810.5,   13.4652
3812.5,   13.4628
3814.5,   13.4605
3816.5,   13.4582
3818.5,   13.4558
3820.5,   13.4535
3822.5,   13.4512
3824.5,   13.4488
3826.5,   13.4465
3828.5,   13.4442
3830.5,   13.4418
3832.5,   13.4395
3834.5,   13.4372
3836.5,   13.4348
3838.5,   13.4325
3840.5,   13.4302
3842.5,   13.4278
3844.5,   13.4255
3846.5,   13.4232
3848.5,   13.4208
3850.5,   13.4185
3852.5,   13.4162
3854.5,   13.4138
3856.5,   13.4115
3858.5,   13.4092
3860.5,   13.4068
3862.5,   13.4045
3864.5,   13.4022
3866.5,   13.3998
3868.5,   13.3975
3870.5,   13.3952
3872.5,   13.3928
3874.5,   13.3905
3876.5,   13.3882
3878.5,   13.3858
3880.5,   13.3835
3882.5,   13.3812
3884.5,   13.3788
3886.5,   13.3765
3888.5,   13.3742
3890.5,   13.3718
3892.5,   13.3695
3894.5,   13.3672
3896.5,   13.3648
3898.5,   13.3625
3900.5,   13.3602
3902.5,   13.3579
3904.5,   13.3555
3906.5,   13.3532
3908.5,   13.3509
3910.5,   13.3486
3912.5,   13.3463
3914.5,   13.344
3916.5,   13.3417
3918.5,   13.3394
3920.5,   13.3371
3922.5,   13.3348
3924.5,   13.3325
3926.5,   13.3302
3928.5,   13.3278
3930.5,   13.3255
3932.5,   13.3232
3934.5,   13.3209
3936.5,   13.3186
3938.5,   13.3163
3940.5,   13.314
3942.5,   13.3117
3944.5,   13.3094
3946.5,   13.3071
3948.5,   13.3048
3950.5,   13.3025
3952.5,   13.3001
3954.5,   13.2978
3956.5,   13.2955
3958.5,   13.2932
3960.5,   13.2909
3962.5,   13.2886
3964.5,   13.2863
3966.5,   13.284
3968.5,   13.2817
3970.5,   13.2794
3972.5,   13.2771
3974.5,   13.2748
3976.5,   13.2724
3978.5,   13.2701
3980.5,   13.2678
3982.5,   13.2655
3984.5,   13.2632
3986.5,   13.2609
3988.5,   13.2586
3990.5,   13.2563
3992.5,   13.254
3994.5,   13.2517
3996.5,   13.2494
3998.5,   13.2471
4000.5,   13.2447
4002.5,   13.2425
4004.5,   13.2402
4006.5,   13.2379
4008.5,   13.2356
4010.5,   13.2333
4012.5,   13.231
4014.5,   13.2287
4016.5,   13.2264
4018.5,   13.2241
4020.5,   13.2218
4022.5,   13.2195
4024.5,   13.2172
4026.5,   13.2149
4028.5,   13.2126
4030.5,   13.2103
4032.5,   13.208
4034.5,   13.2057
4036.5,   13.2034
4038.5,   13.2011
4040.5,   13.1988
4042.5,   13.1965
4044.5,   13.1942
4046.5,   13.192
4048.5,   13.1897
4050.5,   13.1874
4052.5,   13.1851
4054.5,   13.1828
4056.5,   13.1805
4058.5,   13.1782
4060.5,   13.1759
4062.5,   13.1736
4064.5,   13.1713
4066.5,   13.169
4068.5,   13.1667
4070.5,   13.1644
4072.5,   13.1621
4074.5,   13.1598
4076.5,   13.1575
4078.5,   13.1552
4080.5,   13.1529
4082.5,   13.1506
4084.5,   13.1483
4086.5,   13.146
4088.5,   13.1437
4090.5,   13.1415
4092.5,   13.1392
4094.5,   13.1369
4096.5,   13.1346
4098.5,   13.1323
4100.5,   13.13
4102.5,   13.1277
4104.5,   13.1254
4106.5,   13.1231
4108.5,   13.1208
4110.5,   13.1185
4112.5,   13.1162
4114.5,   13.1139
4116.5,   13.1116
4118.5,   13.1093
4120.5,   13.107
4122.5,   13.1047
4124.5,   13.1024
4126.5,   13.1001
4128.5,   13.0978
4130.5,   13.0955
4132.5,   13.0933
4134.5,   13.091
4136.5,   13.0887
4138.5,   13.0864
4140.5,   13.0841
4142.5,   13.0818
4144.5,   13.0795
4146.5,   13.0772
4148.5,   13.0749
4150.5,   13.0726
4152.5,   13.0703
4154.5,   13.068
4156.5,   13.0657
4158.5,   13.0634
4160.5,   13.0611
4162.5,   13.0588
4164.5,   13.0565
4166.5,   13.0542
4168.5,   13.0519
4170.5,   13.0496
4172.5,   13.0473
4174.5,   13.0451
4176.5,   13.0428
4178.5,   13.0405
4180.5,   13.0382
4182.5,   13.0359
4184.5,   13.0336
4186.5,   13.0313
4188.5,   13.029
4190.5,   13.0267
4192.5,   13.0244
4194.5,   13.0221
4196.5,   13.0198
4198.5,   13.0175
4200.5,   13.0152
4202.5,   13.0129
4204.5,   13.0106
4206.5,   13.0083
4208.5,   13.006
4210.5,   13.0037
4212.5,   13.0014
4214.5,   12.9991
4216.5,   12.9968
4218.5,   12.9945
4220.5,   12.9921
4222.5,   12.9898
4224.5,   12.9875
4226.5,   12.9852
4228.5,   12.9829
4230.5,   12.9806
4232.5,   12.9783
4234.5,   12.976
4236.5,   12.9737
4238.5,   12.9714
4240.5,   12.9691
4242.5,   12.9668
4244.5,   12.9645
4246.5,   12.9622
4248.5,   12.9599
4250.5,   12.9575
4252.5,   12.9552
4254.5,   12.9529
4256.5,   12.9506
4258.5,   12.9483
4260.5,   12.946
4262.5,   12.9437
4264.5,   12.9414
4266.5,   12.9391
4268.5,   12.9368
4270.5,   12.9345
4272.5,   12.9322
4274.5,   12.9299
4276.5,   12.9276
4278.5,   12.9252
4280.5,   12.9229
4282.5,   12.9206
4284.5,   12.9183
4286.5,   12.916
4288.5,   12.9137
4290.5,   12.9114
4292.5,   12.9091
4294.5,   12.9068
4296.5,   12.9045
4298.5,   12.9022
4300.5,   12.8999
4302.5,   12.8975
4304.5,   12.8952
4306.5,   12.8929
4308.5,   12.8905
4310.5,   12.8882
4312.5,   12.8859
4314.5,   12.8835
4316.5,   12.8812
4318.5,   12.8789
4320.5,   12.8766
4322.5,   12.8742
4324.5,   12.8719
4326.5,   12.8696
4328.5,   12.8672
4330.5,   12.8649
4332.5,   12.8626
4334.5,   12.8602
4336.5,   12.8579
4338.5,   12.8556
4340.5,   12.8532
4342.5,   12.8509
4344.5,   12.8486
4346.5,   12.8462
4348.5,   12.8439
4350.5,   12.8416
4352.5,   12.8393
4354.5,   12.8369
4356.5,   12.8346
4358.5,   12.8323
4360.5,   12.8299
4362.5,   12.8276
4364.5,   12.8253
4366.5,   12.8229
4368.5,   12.8206
4370.5,   12.8183
4372.5,   12.8159
4374.5,   12.8136
4376.5,   12.8113
4378.5,   12.809
4380.5,   12.8066
4382.5,   12.8043
4384.5,   12.802
4386.5,   12.7996
4388.5,   12.7973
4390.5,   12.795
4392.5,   12.7926
4394.5,   12.7903
4396.5,   12.788
4398.5,   12.7856
4400.5,   12.7833
4402.5,   12.7809
4404.5,   12.7786
4406.5,   12.7762
4408.5,   12.7738
4410.5,   12.7715
4412.5,   12.7691
4414.5,   12.7667
4416.5,   12.7644
4418.5,   12.762
4420.5,   12.7596
4422.5,   12.7573
4424.5,   12.7549
4426.5,   12.7525
4428.5,   12.7501
4430.5,   12.7478
4432.5,   12.7454
4434.5,   12.743
4436.5,   12.7407
4438.5,   12.7383
4440.5,   12.7359
4442.5,   12.7336
4444.5,   12.7312
4446.5,   12.7288
4448.5,   12.7265
4450.5,   12.7241
4452.5,   12.7217
4454.5,   12.7194
4456.5,   12.717
4458.5,   12.7146
4460.5,   12.7123
4462.5,   12.7099
4464.5,   12.7075
4466.5,   12.7052
4468.5,   12.7028
4470.5,   12.7004
4472.5,   12.6981
4474.5,   12.6957
4476.5,   12.6933
4478.5,   12.691
4480.5,   12.6886
4482.5,   12.6862
4484.5,   12.6839
4486.5,   12.6815
4488.5,   12.6791
4490.5,   12.6767
4492.5,   12.6744
4494.5,   12.672
4496.5,   12.6696
4498.5,   12.6673
4500.5,   12.6649
4502.5,   12.6625
4504.5,   12.6601
4506.5,   12.6576
4508.5,   12.6552
4510.5,   12.6528
4512.5,   12.6504
4514.5,   12.648
4516.5,   12.6456
4518.5,   12.6431
4520.5,   12.6407
4522.5,   12.6383
4524.5,   12.6359
4526.5,   12.6335
4528.5,   12.6311
4530.5,   12.6286
4532.5,   12.6262
4534.5,   12.6238
4536.5,   12.6214
4538.5,   12.619
4540.5,   12.6166
4542.5,   12.6141
4544.5,   12.6117
4546.5,   12.6093
4548.5,   12.6069
4550.5,   12.6045
4552.5,   12.6021
4554.5,   12.5996
4556.5,   12.5972
4558.5,   12.5948
4560.5,   12.5924
4562.5,   12.59
4564.5,   12.5876
4566.5,   12.5851
4568.5,   12.5827
4570.5,   12.5803
4572.5,   12.5779
4574.5,   12.5755
4576.5,   12.5731
4578.5,   12.5706
4580.5,   12.5682
4582.5,   12.5658
4584.5,   12.5634
4586.5,   12.561
4588.5,   12.5586
4590.5,   12.5561
4592.5,   12.5537
4594.5,   12.5513
4596.5,   12.5489
4598.5,   12.5465
4600.5,   12.544
4602.5,   12.5416
4604.5,   12.5391
4606.5,   12.5366
4608.5,   12.5341
4610.5,   12.5316
4612.5,   12.5292
4614.5,   12.5267
4616.5,   12.5242
4618.5,   12.5217
4620.5,   12.5193
4622.5,   12.5168
4624.5,   12.5143
4626.5,   12.5118
4628.5,   12.5093
4630.5,   12.5069
4632.5,   12.5044
4634.5,   12.5019
4636.5,   12.4994
4638.5,   12.497
4640.5,   12.4945
4642.5,   12.492
4644.5,   12.4895
4646.5,   12.487
4648.5,   12.4846
4650.5,   12.4821
4652.5,   12.4796
4654.5,   12.4771
4656.5,   12.4747
4658.5,   12.4722
4660.5,   12.4697
4662.5,   12.4672
4664.5,   12.4647
4666.5,   12.4623
4668.5,   12.4598
4670.5,   12.4573
4672.5,   12.4548
4674.5,   12.4523
4676.5,   12.4499
4678.5,   12.4474
4680.5,   12.4449
4682.5,   12.4424
4684.5,   12.44
4686.5,   12.4375
4688.5,   12.435
4690.5,   12.4325
4692.5,   12.43
4694.5,   12.4276
4696.5,   12.4251
4698.5,   12.4226
4700.5,   12.4201
4702.5,   12.4176
4704.5,   12.415
4706.5,   12.4125
4708.5,   12.4099
4710.5,   12.4074
4712.5,   12.4048
4714.5,   12.4022
4716.5,   12.3997
4718.5,   12.3971
4720.5,   12.3946
4722.5,   12.392
4724.5,   12.3895
4726.5,   12.3869
4728.5,   12.3844
4730.5,   12.3818
4732.5,   12.3793
4734.5,   12.3767
4736.5,   12.3742
4738.5,   12.3716
4740.5,   12.3691
4742.5,   12.3665
4744.5,   12.364
4746.5,   12.3614
4748.5,   12.3589
4750.5,   12.3563
4752.5,   12.3538
4754.5,   12.3512
4756.5,   12.3487
4758.5,   12.3461
4760.5,   12.3436
4762.5,   12.341
4764.5,   12.3385
4766.5,   12.3359
4768.5,   12.3334
4770.5,   12.3308
4772.5,   12.3282
4774.5,   12.3257
4776.5,   12.3231
4778.5,   12.3206
4780.5,   12.318
4782.5,   12.3155
4784.5,   12.3129
4786.5,   12.3104
4788.5,   12.3078
4790.5,   12.3053
4792.5,   12.3027
4794.5,   12.3002
4796.5,   12.2976
4798.5,   12.2951
4800.5,   12.2925
4802.5,   12.2899
4804.5,   12.2872
4806.5,   12.2846
